CustomerID,Name,Gender,Age,AnnualIncome,SpendingScore,Membership,VisitsPerMonth,PreferredCategories,AvgTimeSpent,TransportationMode,DistanceFromMall,LastVisitDate,AvgSpendingPerVisit,City,PaymentMethod,FeedbackScore
1273,Yusuf Putra,Male,19.0,69000000.0,11.0,Bronze,10.0,"Books, Groceries, Beauty, Food, Home",97.0,Taxi/Ride-sharing,26.9,2024-08-19,423143,Surabaya,Debit Card,5.0
1274,Iwan Ramadhan,Male,59.0,134000000.0,18.0,Bronze,2.0,"Entertainment, Jewelry, Food, Sports, Home, Electronics, Beauty, Fashion",125.0,Public Transport,1.9,2025-02-17,661425,Padang,E-wallet,5.0
1275,Iwan Setiawan,Male,62.0,51000000.0,32.0,Bronze,8.0,"Entertainment, Beauty, Electronics, Food, Groceries, Fashion, Home",110.0,Car,10.9,2024-12-14,183848,Makassar,E-wallet,5.0
1276,Juwita Wijaya,Female,29.0,35000000.0,42.0,Bronze,7.0,,128.0,Car,25.1,2025-01-19,646576,Padang,Credit Card,4.0
1277,Iwan Hakim,Male,27.0,103000000.0,80.0,Silver,7.0,"Food, Groceries, Electronics, Fashion, Entertainment",89.0,Car,16.3,2025-02-08,422960,Surabaya,Cash,4.0
1278,Eko Ramadhan,Male,35.0,42000000.0,12.0,Bronze,3.0,"Sports, Food",74.0,Motorcycle,10.2,2025-01-07,10000,Surabaya,Debit Card,4.0
1279,Joko Sari,Male,47.0,132000000.0,39.0,Gold,3.0,"Beauty, Jewelry",106.0,Motorcycle,19.4,2025-01-15,497542,Bandung,E-wallet,2.0
1280,Gita Hermawan,Female,55.0,37000000.0,60.0,Silver,16.0,Groceries,204.0,Taxi/Ride-sharing,18.7,2025-02-11,277838,Jakarta,Credit Card,5.0
1281,Hesti Putra,Female,19.0,139000000.0,78.0,Gold,4.0,Home,101.0,Motorcycle,25.3,2025-02-13,533475,Malang,Credit Card,4.0
1282,Muhammad Nugraha,Male,38.0,70000000.0,67.0,Gold,4.0,,56.0,Public Transport,11.4,2025-01-23,10000,Semarang,Credit Card,5.0
1283,Oki Suryanto,Male,22.0,146000000.0,72.0,Bronze,1.0,"Fashion, Electronics, Entertainment",106.0,Car,8.2,2025-01-24,362099,Medan,Cash,3.0
1284,Wahyu Kusuma,Male,40.0,108000000.0,46.0,Silver,4.0,"Jewelry, Groceries, Fashion, Electronics, Entertainment, Home, Food",90.0,Car,8.0,2025-02-10,10000,Padang,E-wallet,4.0
1285,Lutfi Hidayat,Male,57.0,96000000.0,17.0,Bronze,10.0,Fashion,59.0,Public Transport,3.4,2025-02-13,159740,Manado,Cash,5.0
1286,Lestari Purnama,Female,72.0,171000000.0,80.0,Bronze,8.0,"Groceries, Jewelry, Food, Books, Electronics, Sports, Entertainment",,Car,2.2,2024-08-30,724854,Jakarta,E-wallet,4.0
1287,Putri Suryanto,Female,53.0,23000000.0,34.0,Silver,10.0,"Books, Food, Fashion, Groceries",56.0,Taxi/Ride-sharing,4.8,2024-11-05,575016,Makassar,Credit Card,4.0
1288,Dewi Ramadhan,Female,35.0,59000000.0,36.0,Bronze,2.0,Fashion,66.0,Car,23.2,2024-11-22,293792,Bandung,Credit Card,3.0
1289,Kartika Hakim,Female,64.0,172000000.0,66.0,Platinum,7.0,Jewelry,132.0,Taxi/Ride-sharing,22.2,2025-02-17,156533,Surabaya,BNPL,5.0
1290,Nugroho Setiawan,Male,58.0,147000000.0,77.0,Silver,5.0,Fashion,35.0,Public Transport,15.4,2025-02-19,495632,Solo,Debit Card,5.0
1291,Pandu Susanto,Male,25.0,87000000.0,59.0,Silver,9.0,"Food, Entertainment, Sports, Jewelry",110.0,Motorcycle,27.0,2024-11-24,521794,Denpasar,Debit Card,4.0
1292,Yusuf Saputra,Male,31.0,110000000.0,58.0,Bronze,6.0,"Beauty, Home, Groceries, Food, Fashion",,Taxi/Ride-sharing,4.4,2025-02-19,372215,Semarang,E-wallet,4.0
1293,Erni Wijaya,Female,56.0,141000000.0,40.0,Silver,0.0,"Groceries, Beauty, Home, Sports, Fashion, Electronics, Entertainment",119.0,Car,8.2,2025-01-20,445806,Jakarta,Credit Card,5.0
1294,Kurniawan Putra,Male,61.0,195000000.0,36.0,Bronze,1.0,Food,77.0,Car,14.2,2025-02-16,550627,Semarang,Debit Card,2.0
1295,Tuti Utama,Female,55.0,190000000.0,38.0,Silver,3.0,"Home, Jewelry, Groceries",46.0,Car,0.87,2025-02-03,419566,Bandung,Credit Card,4.0
1296,Nita Nugraha,Female,39.0,193000000.0,86.0,Bronze,10.0,,21.0,Car,19.5,2024-11-08,381686,Jakarta,E-wallet,5.0
1297,Firman Hakim,Male,21.0,79000000.0,37.0,Silver,3.0,"Beauty, Sports, Electronics, Fashion",86.0,Motorcycle,0.16,2024-10-21,210430,Surabaya,Debit Card,4.0
1298,Muhammad Saputra,Male,52.0,197000000.0,75.0,Bronze,8.0,Jewelry,101.0,Taxi/Ride-sharing,7.8,2024-03-26,366897,Jakarta,Credit Card,3.0
1299,Oki Utama,Male,23.0,103000000.0,36.0,Bronze,4.0,Beauty,82.0,Car,17.5,2024-09-12,219865,Bandung,E-wallet,5.0
1300,Hesti Ramadhan,Female,25.0,195000000.0,44.0,Bronze,7.0,"Entertainment, Electronics",127.0,Taxi/Ride-sharing,25.5,2024-12-27,110593,Makassar,Debit Card,3.0
1301,Wahyu Setiawan,Male,69.0,,91.0,Bronze,10.0,Jewelry,114.0,Taxi/Ride-sharing,24.6,2025-01-29,675976,Jakarta,Debit Card,1.0
1302,Indah Ramadhan,Female,34.0,114000000.0,23.0,Silver,4.0,,65.0,Public Transport,21.2,2025-02-28,682771,Yogyakarta,Cash,5.0
1303,Surya Suryanto,Male,36.0,105000000.0,19.0,Bronze,1.0,"Entertainment, Beauty",68.0,Taxi/Ride-sharing,17.6,2025-01-06,245128,Jakarta,BNPL,3.0
1304,Fitri Kusuma,Female,82.0,114000000.0,47.0,Bronze,5.0,Beauty,100.0,Public Transport,3.5,2025-02-17,730978,Bandung,nan,4.0
1305,Fitri Santoso,Female,60.0,124000000.0,62.0,Bronze,3.0,Jewelry,85.0,Motorcycle,5.3,2024-11-10,548502,Bandung,Debit Card,1.0
1306,Wahyu Ramadhan,Male,21.0,64000000.0,76.0,Bronze,3.0,Jewelry,94.0,Motorcycle,8.5,2025-01-15,430149,Yogyakarta,Credit Card,3.0
1307,Fitri Putra,Female,40.0,119000000.0,64.0,Bronze,1.0,Fashion,80.0,Motorcycle,28.7,2024-12-14,295860,Yogyakarta,Credit Card,5.0
1308,Bintang Purnama,Female,39.0,155000000.0,52.0,Silver,1.0,Sports,,Car,29.8,2024-12-26,916646,Surabaya,Credit Card,3.0
1309,Agus Hartono,Male,15.0,55000000.0,57.0,Bronze,3.0,,106.0,Car,11.9,2025-02-06,665406,Jakarta,Debit Card,4.0
1310,Bintang Wijaya,Female,42.0,198000000.0,37.0,Bronze,7.0,"Home, Entertainment, Beauty",53.0,Motorcycle,14.4,2024-12-08,110671,Semarang,Cash,2.0
1311,Pandu Santoso,Male,23.0,123000000.0,7.0,Bronze,5.0,"Books, Groceries, Electronics, Entertainment",69.0,Car,21.0,2024-11-12,609899,Bandung,BNPL,5.0
1312,Hesti Hartono,Female,31.0,183000000.0,41.0,Bronze,4.0,"Entertainment, Electronics, Groceries, Fashion, Sports, Beauty",58.0,Walking,19.2,2024-12-12,870604,Jakarta,Cash,5.0
1313,Firman Wijaya,Male,,82000000.0,38.0,Bronze,8.0,"Fashion, Sports, Groceries, Electronics, Books",64.0,Motorcycle,7.5,2024-12-04,298741,Jakarta,Debit Card,4.0
1314,Iwan Purnama,Male,56.0,190000000.0,6.0,Bronze,4.0,Electronics,68.0,Motorcycle,2.7,2025-02-05,392450,Jakarta,Credit Card,5.0
1315,Oktavia Kusuma,Female,33.0,68000000.0,44.0,Silver,3.0,Groceries,95.0,Car,27.2,2024-09-12,495513,Jakarta,Credit Card,5.0
1316,Bintang Sari,Female,39.0,173000000.0,63.0,Bronze,4.0,"Food, Groceries",72.0,Motorcycle,28.8,2025-01-29,1134842,Surabaya,Debit Card,5.0
1317,Wulan Ramadhan,Female,46.0,50000000.0,69.0,Bronze,9.0,"Books, Home, Fashion",94.0,Car,29.3,2024-10-18,432828,Surabaya,E-wallet,4.0
1318,Putri Wijaya,Female,64.0,49000000.0,20.0,Bronze,5.0,"Beauty, Jewelry, Electronics, Food, Sports, Entertainment, Fashion",107.0,Car,9.3,2024-11-06,707236,Bandung,Debit Card,2.0
1319,Ani Putra,Female,,139000000.0,22.0,Silver,1.0,,173.0,Walking,71.0,2025-02-24,10000,Jakarta,Credit Card,3.0
1320,Wahyu Pratama,Male,38.0,145000000.0,50.0,Platinum,5.0,"Entertainment, Electronics",43.0,Car,9.2,2024-08-12,916572,Malang,Credit Card,4.0
1321,Ani Wijaya,Female,49.0,157000000.0,49.0,Bronze,1.0,Food,118.0,Public Transport,0.2,2024-04-01,379881,Surabaya,E-wallet,4.0
1322,Taufik Hidayat,Male,41.0,49000000.0,31.0,Platinum,3.0,"Sports, Groceries",81.0,Car,23.7,2025-01-07,73929,Surabaya,Debit Card,4.0
1323,Wahyu Nugraha,Male,63.0,54000000.0,69.0,Bronze,2.0,Jewelry,78.0,Taxi/Ride-sharing,31.0,2024-12-02,326955,Jakarta,Debit Card,1.0
1324,Ani Purnama,Female,25.0,155000000.0,55.0,Bronze,4.0,"Electronics, Jewelry, Groceries",82.0,Motorcycle,16.3,2024-09-22,437182,Bandung,Credit Card,5.0
1325,Pandu Wibowo,Male,32.0,111000000.0,60.0,Bronze,1.0,"Food, Sports, Jewelry",45.0,Public Transport,23.1,2025-03-02,1036676,Medan,E-wallet,5.0
1326,Eko Gunawan,Male,49.0,121000000.0,68.0,Bronze,4.0,"Electronics, Food, Fashion",148.0,Public Transport,25.9,2024-09-25,435228,Bandung,Credit Card,4.0
1327,Taufik Santoso,Male,39.0,159000000.0,36.0,Bronze,3.0,"Home, Jewelry, Groceries",85.0,Motorcycle,9.1,2025-01-03,431712,Balikpapan,Credit Card,5.0
1328,Joko Hakim,Male,38.0,55000000.0,41.0,Bronze,10.0,"Entertainment, Books, Jewelry",69.0,Car,5.5,2024-11-18,367667,Yogyakarta,Credit Card,5.0
1329,Wulan Purnama,Female,23.0,142000000.0,62.0,Bronze,1.0,Entertainment,62.0,Motorcycle,45.8,2025-01-16,10000,Balikpapan,Cash,5.0
1330,Kurniawan Kusuma,Male,32.0,197000000.0,39.0,Bronze,2.0,"Fashion, Jewelry, Beauty",117.0,Car,24.4,2025-01-17,217124,Jakarta,Credit Card,4.0
1331,Indah Hermawan,Female,38.0,51000000.0,63.0,Bronze,9.0,Groceries,77.0,Motorcycle,14.3,2024-10-18,1276850,Jakarta,Cash,3.0
1332,Citra Kusuma,Female,50.0,62000000.0,42.0,Bronze,7.0,Home,87.0,Motorcycle,28.5,2025-01-20,31869,Jakarta,Debit Card,4.0
1333,Oki Suryanto,Male,67.0,391000000.0,34.0,Gold,3.0,"Electronics, Beauty",63.0,Public Transport,7.0,2025-01-24,831802,Semarang,Debit Card,4.0
1334,Tuti Saputra,Female,24.0,133000000.0,49.0,Bronze,10.0,"Electronics, Books, Food, Beauty",112.0,Car,25.3,2025-01-06,439953,Surabaya,nan,4.0
1335,Hesti Nugraha,Female,35.0,113000000.0,52.0,Silver,8.0,"Food, Electronics, Entertainment, Jewelry, Books, Fashion, Beauty, Home, Sports",143.0,Car,17.8,2025-01-19,251576,Yogyakarta,Cash,1.0
1336,Citra Susanto,Female,19.0,141000000.0,18.0,Silver,8.0,"Electronics, Books, Entertainment",85.0,Walking,14.0,2025-01-27,322811,Jakarta,Credit Card,5.0
1337,Dedi Hermawan,Male,59.0,439000000.0,,Bronze,8.0,"Beauty, Food, Electronics, Groceries, Jewelry, Fashion, Entertainment, Books",44.0,Taxi/Ride-sharing,22.6,2025-02-20,904913,Jakarta,Debit Card,3.0
1338,Mawar Hermawan,Female,47.0,423000000.0,30.0,Bronze,4.0,Books,52.0,nan,25.4,2025-02-01,252956,Jakarta,Cash,5.0
1339,Sari Ramadhan,Female,70.0,146000000.0,67.0,Bronze,8.0,Jewelry,81.0,Motorcycle,24.7,2025-02-12,627376,Jakarta,Cash,5.0
1340,Bintang Wijaya,Female,63.0,67000000.0,45.0,Bronze,3.0,Books,111.0,Car,,2025-02-01,843835,Jakarta,Debit Card,5.0
1341,Hadi Hartono,Male,29.0,62000000.0,49.0,Bronze,6.0,"Beauty, Fashion, Jewelry, Home",139.0,Taxi/Ride-sharing,18.8,2025-01-09,150185,Jakarta,Debit Card,4.0
1342,Putri Pratama,Female,70.0,187000000.0,43.0,Bronze,8.0,,81.0,Car,28.8,2025-01-06,864118,Jakarta,E-wallet,3.0
1343,Muhammad Utama,Male,24.0,68000000.0,38.0,Bronze,9.0,"Sports, Jewelry, Groceries, Fashion, Electronics, Home, Food",80.0,Car,24.5,2025-02-15,10000,Makassar,nan,5.0
1344,Eko Purnama,Male,,81000000.0,,Gold,0.0,Sports,90.0,Car,14.4,2025-02-26,606671,Jakarta,E-wallet,2.0
1345,Agus Saputra,Male,20.0,35000000.0,46.0,Bronze,3.0,"Home, Entertainment, Beauty, Books, Groceries, Electronics, Fashion",116.0,Public Transport,29.7,2024-12-12,481964,Jakarta,Credit Card,3.0
1346,Iwan Utama,Male,37.0,78000000.0,45.0,Silver,9.0,Books,69.0,Car,5.9,2025-01-17,636350,Jakarta,Debit Card,3.0
1347,Surya Hidayat,Male,37.0,186000000.0,35.0,Bronze,8.0,"Beauty, Books",67.0,Public Transport,18.3,2025-01-27,343608,Malang,Debit Card,5.0
1348,Agus Hartono,Male,68.0,77000000.0,64.0,Gold,4.0,"Food, Entertainment, Groceries, Books",93.0,Car,4.7,2025-02-23,152423,Bandung,Debit Card,4.0
1349,Indah Putra,Female,42.0,135000000.0,58.0,Bronze,1.0,"Jewelry, Home, Fashion",115.0,Car,17.7,2025-01-30,454439,Solo,BNPL,4.0
1350,Yusuf Susanto,Male,57.0,56000000.0,55.0,Bronze,4.0,"Electronics, Groceries, Books, Food",99.0,Motorcycle,1.4,2024-11-21,874499,Bandung,Debit Card,4.0
1351,Fitri Setiawan,Female,37.0,38000000.0,12.0,Gold,2.0,Groceries,97.0,Motorcycle,24.6,2025-01-10,527988,Pontianak,Debit Card,2.0
1352,Ani Hakim,Female,59.0,99000000.0,69.0,Silver,10.0,"Food, Books",105.0,nan,26.5,2025-02-26,405655,Jakarta,Cash,4.0
1353,Yusuf Santoso,Male,47.0,84000000.0,14.0,Bronze,2.0,Sports,63.0,Walking,4.5,2025-02-07,257178,Jakarta,E-wallet,3.0
1354,Mawar Hartono,Female,53.0,47000000.0,32.0,Bronze,3.0,Food,36.0,Car,19.8,2024-07-12,838452,Semarang,E-wallet,
1355,Juwita Wibowo,Female,41.0,94000000.0,50.0,Silver,1.0,"Jewelry, Electronics",114.0,Taxi/Ride-sharing,0.62,2025-01-15,956759,Solo,Credit Card,4.0
1356,Tuti Saputra,Female,65.0,99000000.0,63.0,Silver,7.0,,117.0,Public Transport,21.3,2025-02-11,922570,Palembang,Credit Card,4.0
1357,Tuti Hermawan,Female,43.0,109000000.0,38.0,Bronze,10.0,"Beauty, Home, Groceries",47.0,Motorcycle,28.0,2024-10-08,500087,Bandung,Cash,4.0
1358,Wahyu Setiawan,Male,50.0,131000000.0,8.0,Bronze,9.0,"Beauty, Books, Jewelry, Electronics, Entertainment, Sports, Fashion",,Public Transport,2.5,2025-02-07,800640,Jakarta,Cash,3.0
1359,Mawar Santoso,Female,38.0,192000000.0,61.0,Silver,6.0,"Fashion, Sports, Entertainment",115.0,Taxi/Ride-sharing,22.1,2024-12-15,709156,Jakarta,Debit Card,3.0
1360,Dedi Purnama,Male,49.0,136000000.0,52.0,Bronze,5.0,"Food, Jewelry",66.0,Car,17.2,2025-02-22,317742,Jakarta,Cash,3.0
1361,Lestari Susanto,Female,52.0,98000000.0,46.0,Silver,3.0,"Books, Jewelry, Home, Sports",66.0,Car,25.4,2025-02-21,4143113,Jakarta,BNPL,3.0
1362,Dewi Pratama,Female,49.0,365000000.0,59.0,Bronze,10.0,Groceries,89.0,Motorcycle,15.9,2025-01-13,542324,Jakarta,E-wallet,5.0
1363,Joko Hartono,Male,38.0,135000000.0,,Platinum,7.0,"Books, Groceries, Entertainment, Sports",92.0,Car,23.7,2025-02-15,117551,Jakarta,Credit Card,4.0
1364,Kartika Sari,Female,48.0,864000000.0,62.0,Silver,5.0,"Sports, Home, Jewelry, Books",101.0,Motorcycle,22.1,2025-02-28,833817,Denpasar,Credit Card,4.0
1365,Wulan Sari,Female,35.0,107000000.0,43.0,Silver,8.0,"Electronics, Jewelry",110.0,Motorcycle,15.1,2024-09-28,275977,Jakarta,Credit Card,2.0
1366,Mawar Setiawan,Female,53.0,160000000.0,83.0,Bronze,0.0,Jewelry,94.0,Public Transport,10.9,2025-02-28,563758,Jakarta,Cash,5.0
1367,Budi Hidayat,Male,31.0,169000000.0,34.0,Bronze,5.0,Food,82.0,Car,21.8,2024-12-18,10000,Jakarta,Cash,3.0
1368,Oktavia Ramadhan,Female,53.0,190000000.0,53.0,Bronze,7.0,"Electronics, Food, Fashion, Books, Groceries, Beauty, Jewelry, Entertainment, Sports",107.0,Car,16.4,2025-02-07,916244,Jakarta,Debit Card,4.0
1369,Joko Kusuma,Male,54.0,113000000.0,55.0,Silver,10.0,"Electronics, Beauty, Food, Fashion, Groceries, Entertainment, Sports",87.0,Public Transport,16.6,2024-09-22,482146,Jakarta,BNPL,5.0
1370,Sari Hermawan,Female,49.0,102000000.0,71.0,Silver,3.0,"Fashion, Books, Beauty, Sports, Groceries, Entertainment, Home",96.0,Motorcycle,12.6,2024-06-20,821883,Jakarta,BNPL,5.0
1371,Pandu Wibowo,Male,49.0,187000000.0,61.0,Bronze,9.0,"Beauty, Fashion, Home, Entertainment",45.0,Public Transport,14.0,2025-02-07,832975,Padang,E-wallet,4.0
1372,Yusuf Hermawan,Male,64.0,138000000.0,45.0,Silver,7.0,,80.0,nan,14.5,2025-01-09,252049,Surabaya,Debit Card,4.0
1373,Citra Sari,Female,32.0,46000000.0,60.0,Silver,5.0,,54.0,Walking,11.7,2024-12-05,385719,Jakarta,E-wallet,5.0
1374,Juwita Saputra,Female,55.0,42000000.0,36.0,Bronze,4.0,"Entertainment, Books",77.0,Public Transport,11.0,2025-02-24,353383,Surabaya,Debit Card,4.0
1375,Dedi Hartono,Male,38.0,146000000.0,26.0,Bronze,6.0,"Jewelry, Home",89.0,Motorcycle,21.4,2024-12-19,619302,Jakarta,Cash,4.0
1376,Kurniawan Santoso,Male,30.0,35000000.0,32.0,Silver,8.0,"Home, Beauty, Jewelry",90.0,Car,9.8,2024-10-13,166002,Jakarta,Debit Card,5.0
1377,Mawar Santoso,Female,61.0,160000000.0,,Bronze,2.0,,124.0,Public Transport,22.0,2025-02-20,10000,Jakarta,BNPL,2.0
1378,Oki Setiawan,Male,33.0,159000000.0,83.0,Silver,5.0,"Groceries, Home, Jewelry, Beauty, Food, Sports, Electronics",92.0,Walking,24.4,2024-11-14,216149,Jakarta,Cash,4.0
1379,Lestari Gunawan,Female,54.0,185000000.0,85.0,Bronze,1.0,"Electronics, Groceries",76.0,Car,7.3,2025-02-24,552050,Makassar,Credit Card,1.0
1380,Citra Wijaya,Female,38.0,58000000.0,88.0,Platinum,8.0,"Jewelry, Home",65.0,Car,20.9,2025-01-12,144732,Yogyakarta,Credit Card,4.0
1381,Juwita Suryanto,Female,18.0,135000000.0,56.0,Bronze,5.0,"Entertainment, Groceries, Books, Electronics, Fashion",93.0,Public Transport,28.8,2025-02-07,812276,Jakarta,Cash,5.0
1382,Lestari Hidayat,Female,33.0,86000000.0,58.0,Bronze,5.0,Home,43.0,Car,17.7,2025-01-24,666343,Semarang,Credit Card,5.0
1383,Eko Santoso,Male,42.0,18000000.0,17.0,Bronze,1.0,,126.0,Car,1.9,2025-02-10,625090,Jakarta,Credit Card,4.0
1384,Citra Wibowo,Female,34.0,591000000.0,76.0,Bronze,29.0,"Groceries, Fashion, Electronics, Sports, Beauty, Entertainment, Food, Books, Jewelry, Home",88.0,Taxi/Ride-sharing,14.3,2025-02-13,467139,Jakarta,BNPL,4.0
1385,Pandu Suryanto,Male,36.0,39000000.0,39.0,Bronze,7.0,"Beauty, Sports, Jewelry",101.0,Car,0.55,2024-12-12,767238,Jakarta,E-wallet,5.0
1386,Sari Putra,Female,38.0,156000000.0,47.0,Bronze,6.0,"Home, Sports, Fashion, Groceries",122.0,Car,65.7,2025-02-16,398324,Bandung,BNPL,
1387,Taufik Pratama,Male,20.0,107000000.0,55.0,Platinum,3.0,Fashion,117.0,Motorcycle,4.2,2025-01-31,131942,Jakarta,Cash,4.0
1388,Dewi Wijaya,Female,38.0,158000000.0,45.0,Gold,5.0,"Electronics, Jewelry, Food, Sports, Fashion, Books, Entertainment, Beauty, Groceries, Home",188.0,Public Transport,1.2,2025-02-12,1021671,Semarang,Cash,5.0
1389,Dedi Kusuma,Male,67.0,130000000.0,46.0,Bronze,3.0,Food,54.0,Motorcycle,28.5,2025-02-15,362068,Makassar,Cash,5.0
1390,Wahyu Hartono,Male,39.0,136000000.0,49.0,Silver,5.0,"Home, Electronics",163.0,Motorcycle,4.5,2025-01-03,590514,Denpasar,BNPL,4.0
1391,Wulan Sari,Female,35.0,198000000.0,39.0,Bronze,9.0,"Fashion, Home, Electronics, Beauty, Books, Jewelry, Food",36.0,Motorcycle,14.3,2025-03-01,463743,Jakarta,Cash,4.0
1392,Kartika Hermawan,Female,47.0,44000000.0,32.0,Silver,10.0,"Home, Books, Food, Jewelry, Electronics, Entertainment, Groceries",100.0,Motorcycle,19.9,2024-11-30,360367,Jakarta,Debit Card,4.0
1393,Ani Nugraha,Female,24.0,418000000.0,20.0,Silver,10.0,,122.0,Car,16.2,2025-01-15,883517,Jakarta,Credit Card,3.0
1394,Nita Hermawan,Female,53.0,166000000.0,72.0,Bronze,8.0,Electronics,133.0,Car,94.4,2024-11-18,734828,Padang,Cash,5.0
1395,Dedi Putra,Male,36.0,77000000.0,33.0,Silver,8.0,"Food, Entertainment, Fashion",108.0,Motorcycle,93.6,2025-02-17,1047162,Yogyakarta,Cash,3.0
1396,Hesti Utama,Female,53.0,133000000.0,49.0,Silver,3.0,"Electronics, Beauty",82.0,Public Transport,1.7,2024-12-19,10000,Denpasar,Debit Card,4.0
1397,Taufik Wibowo,Male,17.0,95000000.0,53.0,Bronze,1.0,Entertainment,33.0,Public Transport,29.9,2025-01-30,849000,Bandung,Cash,4.0
1398,Oki Wibowo,Male,54.0,190000000.0,46.0,Gold,7.0,,87.0,Public Transport,19.8,2025-02-27,546986,Bandung,Credit Card,
1399,Erni Hidayat,Female,44.0,532000000.0,47.0,Gold,5.0,"Beauty, Books, Electronics",88.0,Public Transport,21.4,2024-12-10,684885,Jakarta,Credit Card,3.0
1400,Lutfi Hidayat,Male,60.0,162000000.0,36.0,Bronze,1.0,Books,90.0,Car,7.9,2024-12-07,318681,Denpasar,Debit Card,4.0
1401,Surya Santoso,Male,40.0,198000000.0,58.0,Silver,21.0,Electronics,118.0,Taxi/Ride-sharing,10.9,2025-02-13,809688,Palembang,Debit Card,4.0
1402,Dedi Wibowo,Male,35.0,158000000.0,59.0,Platinum,9.0,"Sports, Food",97.0,Taxi/Ride-sharing,9.2,2024-10-06,10000,Jakarta,BNPL,4.0
1403,Pandu Hidayat,Male,62.0,34000000.0,52.0,Bronze,6.0,Books,45.0,Motorcycle,55.9,2024-12-07,478515,Jakarta,Credit Card,3.0
1404,Nita Nugraha,Female,21.0,57000000.0,70.0,Bronze,4.0,"Food, Jewelry, Home, Sports, Beauty",114.0,Car,24.8,2025-02-10,801526,Makassar,Cash,5.0
1405,Putri Hartono,Female,66.0,156000000.0,48.0,Bronze,10.0,"Groceries, Beauty",76.0,Motorcycle,24.5,2025-02-15,1155855,Jakarta,Debit Card,4.0
1406,Lestari Hidayat,Female,54.0,39000000.0,61.0,Gold,7.0,"Home, Electronics, Sports, Entertainment, Jewelry",105.0,Motorcycle,22.6,2025-01-28,279949,Denpasar,Debit Card,5.0
1407,Hesti Ramadhan,Female,27.0,155000000.0,88.0,Silver,3.0,"Food, Home, Sports, Entertainment",124.0,Car,28.9,2025-02-11,903097,Surabaya,E-wallet,3.0
1408,Zaenal Sari,Male,66.0,188000000.0,29.0,Bronze,9.0,"Electronics, Home, Entertainment, Jewelry, Sports",63.0,Motorcycle,17.5,2025-02-17,252605,Surabaya,BNPL,4.0
1409,Iwan Suryanto,Male,51.0,140000000.0,68.0,Platinum,4.0,"Electronics, Food, Groceries",105.0,Public Transport,17.0,2025-02-01,299664,Semarang,E-wallet,5.0
1410,Dewi Santoso,Female,66.0,769000000.0,46.0,Silver,2.0,,72.0,Public Transport,,2025-03-02,318479,Medan,Credit Card,4.0
1411,Juwita Wijaya,Female,23.0,62000000.0,27.0,Gold,2.0,"Jewelry, Home, Sports, Food, Books",96.0,Car,19.5,2025-02-01,456550,Jakarta,Credit Card,4.0
1412,Mawar Setiawan,Female,29.0,157000000.0,50.0,Bronze,3.0,"Home, Fashion, Electronics, Food, Groceries, Beauty",113.0,Car,24.1,2025-02-16,702369,Padang,BNPL,3.0
1413,Zaenal Hermawan,Male,70.0,50000000.0,55.0,Bronze,5.0,"Beauty, Electronics",99.0,Public Transport,23.3,2025-02-13,488885,Solo,Credit Card,4.0
1414,Kartika Suryanto,Female,47.0,165000000.0,19.0,Silver,8.0,"Books, Jewelry, Groceries",76.0,Taxi/Ride-sharing,2.9,2025-02-26,167418,Bandung,E-wallet,5.0
1415,Kartika Pratama,Female,61.0,184000000.0,66.0,Bronze,10.0,Fashion,58.0,Motorcycle,21.7,2025-01-09,939363,Bandung,nan,4.0
1416,Wulan Santoso,Female,41.0,156000000.0,54.0,Silver,,Books,18.0,Public Transport,18.7,2025-01-24,201936,Bandung,Debit Card,4.0
1417,Lutfi Setiawan,Male,28.0,153000000.0,67.0,Silver,8.0,"Jewelry, Books",114.0,Car,23.4,2024-12-10,481158,Surabaya,Debit Card,5.0
1418,Zaenal Hakim,Male,49.0,78000000.0,53.0,Bronze,5.0,"Electronics, Home, Sports",63.0,Motorcycle,10.0,2024-06-15,1215055,Padang,Debit Card,2.0
1419,Surya Setiawan,Male,28.0,581000000.0,58.0,Silver,1.0,"Entertainment, Beauty, Electronics, Sports",71.0,Walking,2.8,2025-02-24,90928,Jakarta,Cash,5.0
1420,Hadi Hermawan,Male,43.0,145000000.0,49.0,Bronze,7.0,Jewelry,60.0,Public Transport,26.9,2025-02-12,559097,Jakarta,Debit Card,3.0
1421,Muhammad Nugraha,Male,53.0,95000000.0,41.0,Bronze,7.0,"Home, Books, Entertainment, Electronics, Jewelry, Fashion, Beauty",109.0,Taxi/Ride-sharing,9.2,2024-12-25,827039,Padang,Credit Card,5.0
1422,Surya Utama,Male,34.0,113000000.0,40.0,Bronze,4.0,Sports,59.0,Motorcycle,13.6,2025-02-15,255605,Jakarta,Cash,4.0
1423,Joko Setiawan,Male,26.0,148000000.0,37.0,Bronze,5.0,Electronics,119.0,Public Transport,13.2,2025-03-02,241161,Makassar,Debit Card,5.0
1424,Oki Hidayat,Male,29.0,54000000.0,26.0,Bronze,5.0,"Jewelry, Books",75.0,Car,3.7,2025-02-25,482557,Jakarta,Debit Card,4.0
1425,Mawar Kusuma,Female,55.0,136000000.0,85.0,Silver,10.0,"Beauty, Fashion, Sports, Entertainment, Books, Food, Home",128.0,Car,18.6,2025-01-28,595377,Pontianak,E-wallet,1.0
